Name,Suggested Price,Min Price,Max Price,Currency,Item Page                     
StatTrak™ R8 Revolver | Survivalist (Battle-Scarred),0.26,0.19,0.91,EUR,https://skinport.com/item/stattrak-r8-revolver-survivalist-battle-scarred
StatTrak™ SCAR-20 | Outbreak (Field-Tested),0.26,0.23,0.6,EUR,https://skinport.com/item/stattrak-scar-20-outbreak-field-tested
StatTrak™ SSG 08 | Mainframe 001 (Field-Tested),0.26,0.19,14.41,EUR,https://skinport.com/item/stattrak-ssg-08-mainframe-001-field-tested
StatTrak™ UMP-45 | Labyrinth (Field-Tested),0.26,0.2,9.72,EUR,https://skinport.com/item/stattrak-ump-45-labyrinth-field-tested
StatTrak™ UMP-45 | Roadblock (Field-Tested),0.26,0.19,3.42,EUR,https://skinport.com/item/stattrak-ump-45-roadblock-field-tested
Sticker | Aerial | Katowice 2019,0.26,0.25,3.96,EUR,https://skinport.com/item/sticker-aerial-katowice-2019
Sticker | Blue Lethal,0.26,0.57,4.56,EUR,https://skinport.com/item/sticker-blue-lethal
Sticker | DeadFox (Foil) | Berlin 2019,0.26,1.5,2.9,EUR,https://skinport.com/item/sticker-deadfox-foil-berlin-2019
Sticker | degster (Glitter) | Antwerp 2022,0.26,0.27,3.56,EUR,https://skinport.com/item/sticker-degster-glitter-antwerp-2022
Sticker | Dirty Money,0.26,1.06,3.34,EUR,https://skinport.com/item/sticker-dirty-money
Sticker | electronic (Glitter) | Antwerp 2022,0.26,0.24,2.07,EUR,https://skinport.com/item/sticker-electronic-glitter-antwerp-2022
Sticker | FaZe Clan | Stockholm 2021,0.26,0.25,7.21,EUR,https://skinport.com/item/sticker-faze-clan-stockholm-2021
Sticker | karrigan (Glitter) | Antwerp 2022,0.26,0.39,4.71,EUR,https://skinport.com/item/sticker-karrigan-glitter-antwerp-2022
Sticker | KRIMZ (Glitter) | Rio 2022,0.26,0.25,0.29,EUR,https://skinport.com/item/sticker-krimz-glitter-rio-2022
Sticker | Lekr0 | Katowice 2019,0.26,,,EUR,https://skinport.com/item/sticker-lekr0-katowice-2019
Sticker | ngiN | London 2018,0.26,0.51,5.34,EUR,https://skinport.com/item/sticker-ngin-london-2018
Sticker | paiN Gaming | Stockholm 2021,0.26,0.3,2.26,EUR,https://skinport.com/item/sticker-pain-gaming-stockholm-2021
Sticker | Perry,0.26,0.39,3.26,EUR,https://skinport.com/item/sticker-perry
Sticker | sdy (Glitter) | Rio 2022,0.26,0.25,0.86,EUR,https://skinport.com/item/sticker-sdy-glitter-rio-2022
Sticker | Stan,0.26,0.19,1.88,EUR,https://skinport.com/item/sticker-stan
Sticker | Tyranids Ravener,0.26,0.2,0.34,EUR,https://skinport.com/item/sticker-tyranids-ravener
Sticker | YEKINDAR (Glitter) | Rio 2022,0.26,0.2,1.13,EUR,https://skinport.com/item/sticker-yekindar-glitter-rio-2022
Sticker | yuurih (Glitter) | Antwerp 2022,0.26,0.19,1.73,EUR,https://skinport.com/item/sticker-yuurih-glitter-antwerp-2022
UMP-45 | Riot (Well-Worn),0.26,0.24,3,EUR,https://skinport.com/item/ump-45-riot-well-worn
XM1014 | Blue Tire (Well-Worn),0.26,0.31,0.31,EUR,https://skinport.com/item/xm1014-blue-tire-well-worn
CZ75-Auto | Framework (Field-Tested),0.27,0.26,3.27,EUR,https://skinport.com/item/cz75-auto-framework-field-tested
CZ75-Auto | Framework (Well-Worn),0.27,0.25,0.49,EUR,https://skinport.com/item/cz75-auto-framework-well-worn
Dual Berettas | Oil Change (Field-Tested),0.27,0.21,0.67,EUR,https://skinport.com/item/dual-berettas-oil-change-field-tested
FAMAS | Faulty Wiring (Field-Tested),0.27,0.23,3.27,EUR,https://skinport.com/item/famas-faulty-wiring-field-tested
FAMAS | Faulty Wiring (Well-Worn),0.27,0.24,0.24,EUR,https://skinport.com/item/famas-faulty-wiring-well-worn
Glock-18 | Warhawk (Minimal Wear),0.27,0.2,1.2,EUR,https://skinport.com/item/glock-18-warhawk-minimal-wear
MAC-10 | Candy Apple (Field-Tested),0.27,0.23,3.99,EUR,https://skinport.com/item/mac-10-candy-apple-field-tested
MAG-7 | Storm (Well-Worn),0.27,0.26,1.04,EUR,https://skinport.com/item/mag-7-storm-well-worn
Nova | Army Sheen (Field-Tested),0.27,0.27,0.51,EUR,https://skinport.com/item/nova-army-sheen-field-tested
Nova | Ranger (Minimal Wear),0.27,0.2,5.11,EUR,https://skinport.com/item/nova-ranger-minimal-wear
P90 | Ancient Earth (Battle-Scarred),0.27,0.32,4.96,EUR,https://skinport.com/item/p90-ancient-earth-battle-scarred
P90 | Ancient Earth (Field-Tested),0.27,0.27,13.75,EUR,https://skinport.com/item/p90-ancient-earth-field-tested
P90 | Ancient Earth (Well-Worn),0.27,0.28,0.74,EUR,https://skinport.com/item/p90-ancient-earth-well-worn
PP-Bizon | Lumen (Well-Worn),0.27,0.33,0.35,EUR,https://skinport.com/item/pp-bizon-lumen-well-worn
R8 Revolver | Night (Battle-Scarred),0.27,0.26,0.39,EUR,https://skinport.com/item/r8-revolver-night-battle-scarred
Sawed-Off | Parched (Field-Tested),0.27,0.22,2.27,EUR,https://skinport.com/item/sawed-off-parched-field-tested
Sealed Graffiti | Broken Heart (Jungle Green),0.27,0.24,1.91,EUR,https://skinport.com/item/sealed-graffiti-broken-heart-jungle-green
Sealed Graffiti | Easy Peasy,0.27,0.29,1.5,EUR,https://skinport.com/item/sealed-graffiti-easy-peasy
Sealed Graffiti | Fart (Blood Red),0.27,1.02,1.02,EUR,https://skinport.com/item/sealed-graffiti-fart-blood-red
Sealed Graffiti | Hotpot,0.27,0.5,0.85,EUR,https://skinport.com/item/sealed-graffiti-hotpot
Sealed Graffiti | Rice Bomb,0.27,0.79,0.93,EUR,https://skinport.com/item/sealed-graffiti-rice-bomb
SG 553 | Lush Ruins (Battle-Scarred),0.27,0.26,0.31,EUR,https://skinport.com/item/sg-553-lush-ruins-battle-scarred
SG 553 | Lush Ruins (Field-Tested),0.27,0.28,3.63,EUR,https://skinport.com/item/sg-553-lush-ruins-field-tested
Souvenir MP9 | Music Box (Battle-Scarred),0.27,3.29,118,EUR,https://skinport.com/item/souvenir-mp9-music-box-battle-scarred
Souvenir MP9 | Music Box (Field-Tested),0.27,1.33,24.9,EUR,https://skinport.com/item/souvenir-mp9-music-box-field-tested
Souvenir PP-Bizon | Breaker Box (Field-Tested),0.27,0.99,95.31,EUR,https://skinport.com/item/souvenir-pp-bizon-breaker-box-field-tested
Souvenir SG 553 | Desert Blossom (Field-Tested),0.27,3.22,22,EUR,https://skinport.com/item/souvenir-sg-553-desert-blossom-field-tested
SSG 08 | Blue Spruce (Factory New),0.27,0.21,9.21,EUR,https://skinport.com/item/ssg-08-blue-spruce-factory-new
SSG 08 | Jungle Dashed (Battle-Scarred),0.27,0.26,2,EUR,https://skinport.com/item/ssg-08-jungle-dashed-battle-scarred
SSG 08 | Jungle Dashed (Field-Tested),0.27,0.21,3.63,EUR,https://skinport.com/item/ssg-08-jungle-dashed-field-tested
SSG 08 | Jungle Dashed (Well-Worn),0.27,0.32,5.79,EUR,https://skinport.com/item/ssg-08-jungle-dashed-well-worn
StatTrak™ AUG | Amber Slipstream (Field-Tested),0.27,0.28,1,EUR,https://skinport.com/item/stattrak-aug-amber-slipstream-field-tested
StatTrak™ FAMAS | Decommissioned (Field-Tested),0.27,0.2,1.91,EUR,https://skinport.com/item/stattrak-famas-decommissioned-field-tested
StatTrak™ Galil AR | Akoben (Battle-Scarred),0.27,0.23,1.2,EUR,https://skinport.com/item/stattrak-galil-ar-akoben-battle-scarred
StatTrak™ MAC-10 | Oceanic (Well-Worn),0.27,0.3,1.37,EUR,https://skinport.com/item/stattrak-mac-10-oceanic-well-worn
StatTrak™ MAC-10 | Whitefish (Well-Worn),0.27,0.23,1,EUR,https://skinport.com/item/stattrak-mac-10-whitefish-well-worn
StatTrak™ MP7 | Armor Core (Well-Worn),0.27,,,EUR,https://skinport.com/item/stattrak-mp7-armor-core-well-worn
StatTrak™ P2000 | Turf (Battle-Scarred),0.27,0.26,2.5,EUR,https://skinport.com/item/stattrak-p2000-turf-battle-scarred
StatTrak™ Sawed-Off | Fubar (Well-Worn),0.27,0.21,0.34,EUR,https://skinport.com/item/stattrak-sawed-off-fubar-well-worn
StatTrak™ Sawed-Off | Zander (Well-Worn),0.27,0.2,0.24,EUR,https://skinport.com/item/stattrak-sawed-off-zander-well-worn
StatTrak™ XM1014 | Scumbria (Well-Worn),0.27,0.25,0.59,EUR,https://skinport.com/item/stattrak-xm1014-scumbria-well-worn
Sticker | ableJ | Katowice 2019,0.27,0.25,4.76,EUR,https://skinport.com/item/sticker-ablej-katowice-2019
Sticker | Baited,0.27,,,EUR,https://skinport.com/item/sticker-baited
Sticker | Blue Gnar,0.27,0.36,4.95,EUR,https://skinport.com/item/sticker-blue-gnar
Sticker | Brollan | Katowice 2019,0.27,0.24,2.11,EUR,https://skinport.com/item/sticker-brollan-katowice-2019
Sticker | daps | Katowice 2019,0.27,0.2,1.99,EUR,https://skinport.com/item/sticker-daps-katowice-2019
Sticker | Edward | Katowice 2019,0.27,0.22,0.36,EUR,https://skinport.com/item/sticker-edward-katowice-2019
Sticker | Extermination,0.27,2.86,2.86,EUR,https://skinport.com/item/sticker-extermination
Sticker | gla1ve | Katowice 2019,0.27,,,EUR,https://skinport.com/item/sticker-gla1ve-katowice-2019
Sticker | Hello SG 553,0.27,,,EUR,https://skinport.com/item/sticker-hello-sg-553
Sticker | Lekr0 (Foil) | Berlin 2019,0.27,,,EUR,https://skinport.com/item/sticker-lekr0-foil-berlin-2019
Sticker | Nemiga (Holo) | 2020 RMR,0.27,0.26,2.94,EUR,https://skinport.com/item/sticker-nemiga-holo-2020-rmr
Sticker | Nifty | London 2018,0.27,2.54,2.54,EUR,https://skinport.com/item/sticker-nifty-london-2018
Sticker | OG (Holo) | 2020 RMR,0.27,0.48,1.29,EUR,https://skinport.com/item/sticker-og-holo-2020-rmr
Sticker | Pegasus,0.27,0.29,1,EUR,https://skinport.com/item/sticker-pegasus
Sticker | Renegades | Berlin 2019,0.27,0.25,0.98,EUR,https://skinport.com/item/sticker-renegades-berlin-2019
"Sticker | ropz (Glitter, Champion) | Antwerp 2022",0.27,0.22,4.02,EUR,https://skinport.com/item/sticker-ropz-glitter-champion-antwerp-2022
Sticker | RpK (Foil) | Berlin 2019,0.27,4.57,4.57,EUR,https://skinport.com/item/sticker-rpk-foil-berlin-2019
Sticker | RpK | Katowice 2019,0.27,0.26,0.28,EUR,https://skinport.com/item/sticker-rpk-katowice-2019
Sticker | The Leader,0.27,0.45,3.52,EUR,https://skinport.com/item/sticker-the-leader
Sticker | torzsi (Glitter) | Rio 2022,0.27,,,EUR,https://skinport.com/item/sticker-torzsi-glitter-rio-2022
Sticker | twist | Katowice 2019,0.27,0.46,0.46,EUR,https://skinport.com/item/sticker-twist-katowice-2019
Sticker | Yellow Lethal,0.27,0.4,2.6,EUR,https://skinport.com/item/sticker-yellow-lethal
Sticker | ZywOo | Rio 2022,0.27,,,EUR,https://skinport.com/item/sticker-zywoo-rio-2022
Tec-9 | Groundwater (Factory New),0.27,0.31,10.25,EUR,https://skinport.com/item/tec-9-groundwater-factory-new
Tec-9 | Red Quartz (Field-Tested),0.27,0.26,9.38,EUR,https://skinport.com/item/tec-9-red-quartz-field-tested
XM1014 | Blue Tire (Field-Tested),0.27,0.24,0.67,EUR,https://skinport.com/item/xm1014-blue-tire-field-tested
XM1014 | Watchdog (Field-Tested),0.27,0.27,4.54,EUR,https://skinport.com/item/xm1014-watchdog-field-tested
AWP | Safari Mesh (Minimal Wear),0.28,0.23,64.54,EUR,https://skinport.com/item/awp-safari-mesh-minimal-wear
Galil AR | Akoben (Well-Worn),0.28,0.21,13,EUR,https://skinport.com/item/galil-ar-akoben-well-worn
Glock-18 | Sacrifice (Minimal Wear),0.28,0.24,3.59,EUR,https://skinport.com/item/glock-18-sacrifice-minimal-wear
MP7 | Prey (Well-Worn),0.28,0.27,0.27,EUR,https://skinport.com/item/mp7-prey-well-worn
Nova | Army Sheen (Minimal Wear),0.28,0.27,1.99,EUR,https://skinport.com/item/nova-army-sheen-minimal-wear
P90 | Elite Build (Minimal Wear),0.28,0.2,19.59,EUR,https://skinport.com/item/p90-elite-build-minimal-wear
P90 | Grim (Well-Worn),0.28,0.29,0.29,EUR,https://skinport.com/item/p90-grim-well-worn
Patch | Bloodhound,0.28,0.27,2.63,EUR,https://skinport.com/item/patch-bloodhound
PP-Bizon | Photic Zone (Well-Worn),0.28,0.24,0.49,EUR,https://skinport.com/item/pp-bizon-photic-zone-well-worn
R8 Revolver | Desert Brush (Battle-Scarred),0.28,0.33,0.46,EUR,https://skinport.com/item/r8-revolver-desert-brush-battle-scarred
R8 Revolver | Desert Brush (Well-Worn),0.28,,,EUR,https://skinport.com/item/r8-revolver-desert-brush-well-worn
R8 Revolver | Night (Field-Tested),0.28,0.27,4.44,EUR,https://skinport.com/item/r8-revolver-night-field-tested
Sawed-Off | Parched (Well-Worn),0.28,0.27,1,EUR,https://skinport.com/item/sawed-off-parched-well-worn
Sealed Graffiti | Recoil MP9 (Jungle Green),0.28,,,EUR,https://skinport.com/item/sealed-graffiti-recoil-mp9-jungle-green
Sealed Graffiti | Smirk (Bazooka Pink),0.28,0.23,0.38,EUR,https://skinport.com/item/sealed-graffiti-smirk-bazooka-pink
Souvenir G3SG1 | Safari Mesh (Minimal Wear),0.28,4.9,140,EUR,https://skinport.com/item/souvenir-g3sg1-safari-mesh-minimal-wear
Souvenir MP7 | Tall Grass (Well-Worn),0.28,0.25,0.44,EUR,https://skinport.com/item/souvenir-mp7-tall-grass-well-worn
StatTrak™ Dual Berettas | Shred (Battle-Scarred),0.28,0.39,0.39,EUR,https://skinport.com/item/stattrak-dual-berettas-shred-battle-scarred
StatTrak™ FAMAS | Meow 36 (Field-Tested),0.28,0.27,3.22,EUR,https://skinport.com/item/stattrak-famas-meow-36-field-tested
StatTrak™ G3SG1 | Digital Mesh (Battle-Scarred),0.28,0.21,0.38,EUR,https://skinport.com/item/stattrak-g3sg1-digital-mesh-battle-scarred
StatTrak™ Galil AR | Black Sand (Battle-Scarred),0.28,0.23,1,EUR,https://skinport.com/item/stattrak-galil-ar-black-sand-battle-scarred
StatTrak™ Galil AR | Black Sand (Well-Worn),0.28,0.21,2.81,EUR,https://skinport.com/item/stattrak-galil-ar-black-sand-well-worn
StatTrak™ MP5-SD | Condition Zero (Well-Worn),0.28,0.27,0.69,EUR,https://skinport.com/item/stattrak-mp5-sd-condition-zero-well-worn
StatTrak™ MP7 | Urban Hazard (Field-Tested),0.28,0.23,70.76,EUR,https://skinport.com/item/stattrak-mp7-urban-hazard-field-tested
StatTrak™ Nova | Ranger (Battle-Scarred),0.28,0.28,5.69,EUR,https://skinport.com/item/stattrak-nova-ranger-battle-scarred
StatTrak™ P2000 | Gnarled (Minimal Wear),0.28,0.26,7.99,EUR,https://skinport.com/item/stattrak-p2000-gnarled-minimal-wear
StatTrak™ R8 Revolver | Survivalist (Field-Tested),0.28,0.22,1,EUR,https://skinport.com/item/stattrak-r8-revolver-survivalist-field-tested
Sticker | allu (Foil) | Berlin 2019,0.28,0.59,3.97,EUR,https://skinport.com/item/sticker-allu-foil-berlin-2019
Sticker | allu | Katowice 2019,0.28,0.27,2.41,EUR,https://skinport.com/item/sticker-allu-katowice-2019
Sticker | bodyy | London 2018,0.28,2.06,2.06,EUR,https://skinport.com/item/sticker-bodyy-london-2018
Sticker | buster | Katowice 2019,0.28,0.46,8.69,EUR,https://skinport.com/item/sticker-buster-katowice-2019
Sticker | DeadFox | London 2018,0.28,,,EUR,https://skinport.com/item/sticker-deadfox-london-2018
Sticker | Ethan | Katowice 2019,0.28,0.35,4.55,EUR,https://skinport.com/item/sticker-ethan-katowice-2019
Sticker | fame (Glitter) | Rio 2022,0.28,,,EUR,https://skinport.com/item/sticker-fame-glitter-rio-2022
Sticker | GODSENT (Holo) | 2020 RMR,0.28,0.42,15,EUR,https://skinport.com/item/sticker-godsent-holo-2020-rmr
Sticker | Incineration,0.28,0.3,15.5,EUR,https://skinport.com/item/sticker-incineration
Sticker | Jack,0.28,1.56,1.56,EUR,https://skinport.com/item/sticker-jack
Sticker | jkaem | London 2018,0.28,,,EUR,https://skinport.com/item/sticker-jkaem-london-2018
Sticker | k0nfig | London 2018,0.28,,,EUR,https://skinport.com/item/sticker-k0nfig-london-2018
Sticker | karrigan (Glitter) | Rio 2022,0.28,0.33,0.33,EUR,https://skinport.com/item/sticker-karrigan-glitter-rio-2022
Sticker | Lekr0 | London 2018,0.28,1.53,4.71,EUR,https://skinport.com/item/sticker-lekr0-london-2018
Sticker | nin9 (Glitter) | Antwerp 2022,0.28,0.38,5,EUR,https://skinport.com/item/sticker-nin9-glitter-antwerp-2022
Sticker | Ocean Sunset Stabbyfish,0.28,0.39,4.37,EUR,https://skinport.com/item/sticker-ocean-sunset-stabbyfish
Sticker | qikert (Foil) | Berlin 2019,0.28,0.98,0.98,EUR,https://skinport.com/item/sticker-qikert-foil-berlin-2019
Sticker | REZ (Foil) | Berlin 2019,0.28,2,2,EUR,https://skinport.com/item/sticker-rez-foil-berlin-2019
Sticker | SANJI (Foil) | Berlin 2019,0.28,2.74,2.74,EUR,https://skinport.com/item/sticker-sanji-foil-berlin-2019
Sticker | sergej | Katowice 2019,0.28,3.96,3.96,EUR,https://skinport.com/item/sticker-sergej-katowice-2019
Sticker | TACO | Katowice 2019,0.28,0.57,1.95,EUR,https://skinport.com/item/sticker-taco-katowice-2019
Sticker | What What,0.28,1.63,1.63,EUR,https://skinport.com/item/sticker-what-what
Tec-9 | Red Quartz (Minimal Wear),0.28,0.25,9.22,EUR,https://skinport.com/item/tec-9-red-quartz-minimal-wear
UMP-45 | Riot (Minimal Wear),0.28,0.24,0.85,EUR,https://skinport.com/item/ump-45-riot-minimal-wear
XM1014 | Charter (Factory New),0.28,1.7,1.7,EUR,https://skinport.com/item/xm1014-charter-factory-new
AUG | Ricochet (Minimal Wear),0.29,0.26,0.59,EUR,https://skinport.com/item/aug-ricochet-minimal-wear
Desert Eagle | Blue Ply (Minimal Wear),0.29,0.23,3.67,EUR,https://skinport.com/item/desert-eagle-blue-ply-minimal-wear
Galil AR | Sage Spray (Factory New),0.29,0.24,5.59,EUR,https://skinport.com/item/galil-ar-sage-spray-factory-new
M249 | Deep Relief (Field-Tested),0.29,0.26,5.07,EUR,https://skinport.com/item/m249-deep-relief-field-tested
MAG-7 | Heaven Guard (Well-Worn),0.29,0.22,0.68,EUR,https://skinport.com/item/mag-7-heaven-guard-well-worn
P90 | Ancient Earth (Minimal Wear),0.29,0.28,8.25,EUR,https://skinport.com/item/p90-ancient-earth-minimal-wear
P90 | Cocoa Rampage (Well-Worn),0.29,0.35,0.35,EUR,https://skinport.com/item/p90-cocoa-rampage-well-worn
P90 | Desert DDPAT (Battle-Scarred),0.29,0.38,0.38,EUR,https://skinport.com/item/p90-desert-ddpat-battle-scarred
Patch | Vortigaunt,0.29,,,EUR,https://skinport.com/item/patch-vortigaunt
SCAR-20 | Fragments (Well-Worn),0.29,0.21,0.37,EUR,https://skinport.com/item/scar-20-fragments-well-worn
Sealed Graffiti | Ace,0.29,0.28,0.31,EUR,https://skinport.com/item/sealed-graffiti-ace
Sealed Graffiti | Chef Kiss (Bazooka Pink),0.29,0.3,1.44,EUR,https://skinport.com/item/sealed-graffiti-chef-kiss-bazooka-pink
Sealed Graffiti | Choke (Monster Purple),0.29,,,EUR,https://skinport.com/item/sealed-graffiti-choke-monster-purple
Sealed Graffiti | Heart (Blood Red),0.29,0.28,3.36,EUR,https://skinport.com/item/sealed-graffiti-heart-blood-red
Sealed Graffiti | Shining Star (Blood Red),0.29,0.32,1.69,EUR,https://skinport.com/item/sealed-graffiti-shining-star-blood-red
Sealed Graffiti | Shooting Star Return,0.29,,,EUR,https://skinport.com/item/sealed-graffiti-shooting-star-return
Sealed Graffiti | Skull n' Crosshairs,0.29,0.3,0.48,EUR,https://skinport.com/item/sealed-graffiti-skull-n-crosshairs
Sealed Graffiti | Smarmy (Battle Green),0.29,0.25,2.17,EUR,https://skinport.com/item/sealed-graffiti-smarmy-battle-green
Sealed Graffiti | Smarmy (Cash Green),0.29,,,EUR,https://skinport.com/item/sealed-graffiti-smarmy-cash-green
Sealed Graffiti | Smarmy (Wire Blue),0.29,1.68,2.77,EUR,https://skinport.com/item/sealed-graffiti-smarmy-wire-blue
SG 553 | Bleached (Well-Worn),0.29,0.34,0.34,EUR,https://skinport.com/item/sg-553-bleached-well-worn
SG 553 | Lush Ruins (Minimal Wear),0.29,0.37,0.59,EUR,https://skinport.com/item/sg-553-lush-ruins-minimal-wear
Souvenir UMP-45 | Urban DDPAT (Battle-Scarred),0.29,1.29,7.8,EUR,https://skinport.com/item/souvenir-ump-45-urban-ddpat-battle-scarred
StatTrak™ CZ75-Auto | Distressed (Minimal Wear),0.29,0.22,0.61,EUR,https://skinport.com/item/stattrak-cz75-auto-distressed-minimal-wear
StatTrak™ FAMAS | Crypsis (Well-Worn),0.29,0.32,0.79,EUR,https://skinport.com/item/stattrak-famas-crypsis-well-worn
StatTrak™ Galil AR | Destroyer (Well-Worn),0.29,0.28,0.39,EUR,https://skinport.com/item/stattrak-galil-ar-destroyer-well-worn
StatTrak™ M4A4 | Poly Mag (Battle-Scarred),0.29,0.21,1.49,EUR,https://skinport.com/item/stattrak-m4a4-poly-mag-battle-scarred
StatTrak™ MAG-7 | Sonar (Well-Worn),0.29,0.21,0.38,EUR,https://skinport.com/item/stattrak-mag-7-sonar-well-worn
StatTrak™ MP7 | Akoben (Field-Tested),0.29,0.23,8.5,EUR,https://skinport.com/item/stattrak-mp7-akoben-field-tested
StatTrak™ Negev | Ultralight (Minimal Wear),0.29,0.21,1,EUR,https://skinport.com/item/stattrak-negev-ultralight-minimal-wear
StatTrak™ P90 | Freight (Minimal Wear),0.29,0.19,1.11,EUR,https://skinport.com/item/stattrak-p90-freight-minimal-wear
StatTrak™ PP-Bizon | Jungle Slipstream (Battle-Scarred),0.29,0.27,0.34,EUR,https://skinport.com/item/stattrak-pp-bizon-jungle-slipstream-battle-scarred
StatTrak™ PP-Bizon | Runic (Minimal Wear),0.29,0.26,120.1,EUR,https://skinport.com/item/stattrak-pp-bizon-runic-minimal-wear
StatTrak™ R8 Revolver | Survivalist (Well-Worn),0.29,0.24,0.59,EUR,https://skinport.com/item/stattrak-r8-revolver-survivalist-well-worn
StatTrak™ Sawed-Off | Morris (Minimal Wear),0.29,0.26,3.18,EUR,https://skinport.com/item/stattrak-sawed-off-morris-minimal-wear
StatTrak™ SCAR-20 | Green Marine (Field-Tested),0.29,0.23,0.59,EUR,https://skinport.com/item/stattrak-scar-20-green-marine-field-tested
StatTrak™ Tec-9 | Snek-9 (Field-Tested),0.29,0.21,1.34,EUR,https://skinport.com/item/stattrak-tec-9-snek-9-field-tested
Sticker | aumaN | Katowice 2019,0.29,0.36,5.66,EUR,https://skinport.com/item/sticker-auman-katowice-2019
Sticker | b1t (Glitter) | Antwerp 2022,0.29,0.28,3.11,EUR,https://skinport.com/item/sticker-b1t-glitter-antwerp-2022
Sticker | bodyy | Katowice 2019,0.29,0.38,2.5,EUR,https://skinport.com/item/sticker-bodyy-katowice-2019
Sticker | dennis | Katowice 2019,0.29,,,EUR,https://skinport.com/item/sticker-dennis-katowice-2019
Sticker | electronic (Glitter) | Rio 2022,0.29,0.26,1.13,EUR,https://skinport.com/item/sticker-electronic-glitter-rio-2022
Sticker | FURIA | Berlin 2019,0.29,0.26,5.54,EUR,https://skinport.com/item/sticker-furia-berlin-2019
Sticker | GeT_RiGhT | Katowice 2019,0.29,,,EUR,https://skinport.com/item/sticker-get-right-katowice-2019
Sticker | gob b | Katowice 2019,0.29,0.27,3.08,EUR,https://skinport.com/item/sticker-gob-b-katowice-2019
Sticker | KSCERATO (Glitter) | Rio 2022,0.29,0.26,1.14,EUR,https://skinport.com/item/sticker-kscerato-glitter-rio-2022
Sticker | NAF | Katowice 2019,0.29,0.26,4.55,EUR,https://skinport.com/item/sticker-naf-katowice-2019
Sticker | qikert (Glitter) | Antwerp 2022,0.29,0.48,6.09,EUR,https://skinport.com/item/sticker-qikert-glitter-antwerp-2022
Sticker | Vitality | Berlin 2019,0.29,1.55,1.55,EUR,https://skinport.com/item/sticker-vitality-berlin-2019
Sticker | w0nderful (Glitter) | Rio 2022,0.29,0.26,0.28,EUR,https://skinport.com/item/sticker-w0nderful-glitter-rio-2022
Tec-9 | Sandstorm (Well-Worn),0.29,0.28,2.18,EUR,https://skinport.com/item/tec-9-sandstorm-well-worn
AK-47 | Safari Mesh (Well-Worn),0.3,0.25,5.77,EUR,https://skinport.com/item/ak-47-safari-mesh-well-worn
Desert Eagle | Oxide Blaze (Battle-Scarred),0.3,0.24,1.63,EUR,https://skinport.com/item/desert-eagle-oxide-blaze-battle-scarred
Dual Berettas | Cobalt Quartz (Field-Tested),0.3,0.34,17.55,EUR,https://skinport.com/item/dual-berettas-cobalt-quartz-field-tested
G3SG1 | Digital Mesh (Field-Tested),0.3,0.26,3.79,EUR,https://skinport.com/item/g3sg1-digital-mesh-field-tested
G3SG1 | Dream Glade (Well-Worn),0.3,0.22,8.26,EUR,https://skinport.com/item/g3sg1-dream-glade-well-worn
G3SG1 | Polar Camo (Factory New),0.3,0.32,4.55,EUR,https://skinport.com/item/g3sg1-polar-camo-factory-new
Galil AR | Vandal (Field-Tested),0.3,0.25,3.63,EUR,https://skinport.com/item/galil-ar-vandal-field-tested
MAC-10 | Lapis Gator (Battle-Scarred),0.3,0.32,2.28,EUR,https://skinport.com/item/mac-10-lapis-gator-battle-scarred
MAC-10 | Lapis Gator (Well-Worn),0.3,0.36,0.69,EUR,https://skinport.com/item/mac-10-lapis-gator-well-worn
MAG-7 | Foresight (Factory New),0.3,0.27,24.99,EUR,https://skinport.com/item/mag-7-foresight-factory-new
MP9 | Army Sheen (Factory New),0.3,0.22,2.9,EUR,https://skinport.com/item/mp9-army-sheen-factory-new
P250 | Cassette (Factory New),0.3,0.36,39.99,EUR,https://skinport.com/item/p250-cassette-factory-new
P250 | Contaminant (Field-Tested),0.3,0.26,3.54,EUR,https://skinport.com/item/p250-contaminant-field-tested
P90 | Cocoa Rampage (Field-Tested),0.3,0.24,0.91,EUR,https://skinport.com/item/p90-cocoa-rampage-field-tested
R8 Revolver | Bone Forged (Factory New),0.3,0.31,8.5,EUR,https://skinport.com/item/r8-revolver-bone-forged-factory-new
SCAR-20 | Jungle Slipstream (Factory New),0.3,0.3,45.38,EUR,https://skinport.com/item/scar-20-jungle-slipstream-factory-new
Sealed Graffiti | Old School,0.3,0.79,0.79,EUR,https://skinport.com/item/sealed-graffiti-old-school
Sealed Graffiti | Smarmy (Desert Amber),0.3,1.33,2.12,EUR,https://skinport.com/item/sealed-graffiti-smarmy-desert-amber
Sealed Graffiti | Smarmy (Dust Brown),0.3,0.38,1.66,EUR,https://skinport.com/item/sealed-graffiti-smarmy-dust-brown
Sealed Graffiti | Smarmy (Princess Pink),0.3,0.38,1.68,EUR,https://skinport.com/item/sealed-graffiti-smarmy-princess-pink
SG 553 | Lush Ruins (Well-Worn),0.3,0.22,1.08,EUR,https://skinport.com/item/sg-553-lush-ruins-well-worn
SG 553 | Ol' Rusty (Factory New),0.3,0.27,39.99,EUR,https://skinport.com/item/sg-553-ol-rusty-factory-new
Souvenir Five-SeveN | Contractor (Battle-Scarred),0.3,1.25,30,EUR,https://skinport.com/item/souvenir-five-seven-contractor-battle-scarred
Souvenir Five-SeveN | Contractor (Field-Tested),0.3,0.64,50,EUR,https://skinport.com/item/souvenir-five-seven-contractor-field-tested
